DATA_ID,DATASET,ANNOTATOR_ID,STUDY_PART,ORDER,LABEL_ID,ORIGINAL_LABEL,ORIGINAL_CONFIDENCE,EVIDENCE,QUESTION_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID,QUESTION_WHY_DO_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_PLEASE_ELABORATE_ON_YOUR_ANSWER_TO_THE_PREVIOUS_QUESTION_EXPLAINING_WHY_YOU_THINK_OTHER_PEOPLE_MIGHT_CHOOSE_A_DIFFERENT_ANSWER,QUESTION_IF_THERE_WERE_OTHER_PEOPLE_WHO_CHOSE_A_DIFFERENT_ANSWER_THAN_YOU_DID_DO_YOU_THINK_A_GROUP_DISCUSSION_WOULD_HELP_TO_RESOLVE_THE_CASE,DELIBERATION_ID
19284,deliberation-relation-person-place,691,breadth,14,5701,relation_expressed,1,"[{""comment"": ""If you are the president of a country, chances are very good that you live in that country."", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8430,breadth,30,5866,relation_expressed,1,"[{""comment"": ""Nicolas was elected France's president. He must have lived in France and is currently living in France. This we know."", ""start"": 239, ""end"": 268, ""quote"": ""elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8425,breadth,15,5501,relation_expressed,1,"[{""comment"": """", ""start"": 524, ""end"": 546, ""quote"": ""held a national office""}, {""comment"": """", ""start"": 239, ""end"": 268, ""quote"": ""elected as France's president""}, {""comment"": """", ""start"": 126, ""end"": 141, ""quote"": ""Nicolas Sarkozy""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8433,breadth,16,5997,relation_expressed,1,"[{""comment"": ""Presidents of a country need to live in their country in order to govern"", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8478,depth,20,7915,relation_expressed,1,"[{""comment"": """", ""start"": 168, ""end"": 268, ""quote"": ""Nicolas Sarkozy leads Bastille Day celebrations, his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,4252,depth,22,7860,relation_expressed,1,"[{""comment"": """", ""start"": 143, ""end"": 148, ""quote"": ""lived""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,6645,depth,13,6650,relation_expressed,1,"[{""comment"": ""He is French president, no way he didn't live in France"", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,713,breadth,6,4733,relation_expressed,1,"[{""comment"": """", ""start"": 239, ""end"": 268, ""quote"": ""elected as France's president""}]",I expect most people to agree with me.,,,,272
19284,deliberation-relation-person-place,427,breadth,12,5751,relation_expressed,1,"[{""comment"": ""as a National office holder I assume he lives in France"", ""start"": 217, ""end"": 268, ""quote"": ""his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8476,depth,15,7745,relation_expressed,1,"[{""comment"": ""You can't be elected president of France without living in France"", ""start"": 168, ""end"": 268, ""quote"": ""Nicolas Sarkozy leads Bastille Day celebrations, his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,6950,depth,14,7779,relation_expressed,1,"[{""comment"": """", ""start"": 168, ""end"": 268, ""quote"": ""Nicolas Sarkozy leads Bastille Day celebrations, his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8431,breadth,22,5794,relation_expressed,1,"[{""comment"": ""You may assume that someone who has held a national office or played for a national sports team has lived in the country they serve or represent. "", ""start"": 233, ""end"": 268, ""quote"": ""being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8446,depth,25,6684,relation_expressed,1,"[{""comment"": ""He must live in France if he's the President"", ""start"": 168, ""end"": 268, ""quote"": ""Nicolas Sarkozy leads Bastille Day celebrations, his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,2425,breadth,15,5055,relation_expressed,1,"[{""comment"": ""Leader of France - lives in France"", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,1439,breadth,30,4988,relation_expressed,1,"[{""comment"": ""presidents live in Franc as a rule"", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,1059,breadth,30,6735,relation_expressed,0.5,"[{""comment"": """", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,2622,breadth,2,4642,relation_not_expressed,1,"[{""comment"": """", ""start"": 217, ""end"": 268, ""quote"": ""his first after being elected as France's president""}]",I expect most people to agree with me.,,,,272
19284,deliberation-relation-person-place,328,depth,16,7696,relation_expressed,1,"[{""comment"": ""the president probably lives in the country that elected him"", ""start"": 217, ""end"": 268, ""quote"": ""his first after being elected as France's president""}, {""comment"": """", ""start"": 126, ""end"": 141, ""quote"": ""Nicolas Sarkozy""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8453,depth,21,6722,relation_expressed,1,"[{""comment"": ""The president must live there."", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,4043,breadth,23,5168,relation_expressed,1,"[{""comment"": ""this shows he has great ties to France, due to being president, as well as holding celebrations for France."", ""start"": 217, ""end"": 268, ""quote"": ""his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,145,depth,17,7962,relation_expressed,0.5,"[{""comment"": """", ""start"": 233, ""end"": 268, ""quote"": ""being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8442,depth,14,6602,relation_expressed,0.5,"[{""comment"": ""the president lives in the country"", ""start"": 217, ""end"": 268, ""quote"": ""his first after being elected as France's president""}]",I expect most people to agree with me.,,,,
19284,deliberation-relation-person-place,8286,breadth,29,4961,relation_expressed,1,"[{""comment"": ""The president lives in France."", ""start"": 250, ""end"": 268, ""quote"": ""France's president""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,8484,depth,4,6971,relation_expressed,1,"[{""comment"": ""Syria continues to cause trouble in Lebanon"", ""start"": 191, ""end"": 234, ""quote"": ""Syria continues to cause trouble in Lebanon""}, {""comment"": ""rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri "", ""start"": 252, ""end"": 338, ""quote"": ""rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,498
19285,deliberation-relation-person-place,8482,depth,4,6982,relation_expressed,1,"[{""comment"": ""Rafik's assassination is specifically pointed out. "", ""start"": 260, ""end"": 352, ""quote"": ""recent bombings in Lebanon and the assassination of former leader Rafik Hariri in early 2005""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,6058,depth,4,6201,relation_expressed,1,"[{""comment"": """", ""start"": 276, ""end"": 338, ""quote"": ""in Lebanon and the assassination of former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,413
19285,deliberation-relation-person-place,1060,depth,4,6175,relation_expressed,1,"[{""comment"": """", ""start"": 260, ""end"": 325, ""quote"": ""recent bombings in Lebanon and the assassination of former leader""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,4299,depth,4,6955,relation_not_expressed,0.5,"[{""comment"": """", ""start"": 291, ""end"": 352, ""quote"": ""the assassination of former leader Rafik Hariri in early 2005""}]",I expect only about half of the people to agree with me.,"[""The text is ambiguous because of missing context.""]", might make assumptions,"No, a group discussion would not help to resolve the case.",499
19285,deliberation-relation-person-place,4154,depth,4,7124,relation_expressed,0.5,"[{""comment"": """", ""start"": 252, ""end"": 352, ""quote"": ""rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri in early 2005""}]",I expect only about half of the people to agree with me.,"[""The text is ambiguous because of missing context.""]", It says the prior leader was assasinated but I am not sure of where. However he was to me from Lebanon,"No, a group discussion would not help to resolve the case.",503
19285,deliberation-relation-person-place,8480,depth,4,7113,relation_not_expressed,0.5,"[{""comment"": """", ""start"": 291, ""end"": 352, ""quote"": ""the assassination of former leader Rafik Hariri in early 2005""}, {""comment"": """", ""start"": 295, ""end"": 352, ""quote"": ""assassination of former leader Rafik Hariri in early 2005""}, {""comment"": """", ""start"": 291, ""end"": 352, ""quote"": ""the assassination of former leader Rafik Hariri in early 2005""}]",I expect only about half of the people to agree with me.,"[""The text is ambiguous because of missing context.""]", tHE TEXT REALLY DOESN'T SAY WHERE SHE DIED,"No, a group discussion would not help to resolve the case.",501
19285,deliberation-relation-person-place,3198,depth,4,6171,relation_not_expressed,1,"[{""comment"": """", ""start"": 291, ""end"": 352, ""quote"": ""the assassination of former leader Rafik Hariri in early 2005""}]",I expect most people to agree with me.,,,,412
19285,deliberation-relation-person-place,1427,depth,4,6944,relation_expressed,0,"[{""comment"": ""Could have died there, but it doesn't specifically say."", ""start"": 227, ""end"": 352, ""quote"": ""Lebanon -- pointing to a rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri in early 2005""}]",I expect only about half of the people to agree with me.,"[""Other people may have different definitions of the target categories in mind.""]", Other people might read it a different way.,"Yes, a group discussion would help to resolve the case.",
19285,deliberation-relation-person-place,2425,breadth,16,5056,relation_not_expressed,1,"[{""comment"": ""Does not specify where he died"", ""start"": 291, ""end"": 352, ""quote"": ""the assassination of former leader Rafik Hariri in early 2005""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,6482,depth,4,6933,relation_expressed,1,"[{""comment"": ""shows he was killed there"", ""start"": 295, ""end"": 338, ""quote"": ""assassination of former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,502
19285,deliberation-relation-person-place,8454,depth,4,6444,relation_not_expressed,0.5,"[{""comment"": ""Does not express location of death."", ""start"": 238, ""end"": 338, ""quote"": ""pointing to a rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,8433,breadth,17,5998,relation_expressed,1,"[{""comment"": ""Leaders of a country need to live in their country."", ""start"": 312, ""end"": 338, ""quote"": ""former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,
19285,deliberation-relation-person-place,529,depth,4,6928,relation_expressed,0.5,"[{""comment"": """", ""start"": 216, ""end"": 338, ""quote"": ""trouble in Lebanon -- pointing to a rash of recent bombings in Lebanon and the assassination of former leader Rafik Hariri""}]",I expect most people to agree with me.,,,,
